patent_citing;organization_citing;patent_cited;university_cited
8710172;Kimberly-Clark Worldwode, Inc.;6562939;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8461262;Kimberly-Clark Worldwode, Inc.;6562939;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8609808;Kimberly-Clark Worldwode, Inc.;6562939;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8268738;Kimberly-Clark Worldwode, Inc.;6562939;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9260802;Kimberly-Clark Worldwode, Inc.;6562939;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8927617;Kimberly-Clark Worldwode, Inc.;6727342;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9091004;Kimberly-Clark Worldwode, Inc.;6562939;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9572822;King Abdulaziz City of Science and Technology (KACST);8481496;Universita' Degli Studi Di Padova
9492465;King Abdulaziz City of Science and Technology (KACST);8481496;Universita' Degli Studi Di Padova
6534459;Kishimoto Sangyu Co Ltd;5126265;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9614785;KNUEDGE, INC.;8189352;Universita' Degli Studi di Salerno
5933821;Kokusai Denshin Denwa Kabushiki Kaisha;5688988;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9334332;KOLLTAN PHARMACEUTICALS, INC.;8133485;Universita' Degli Studi di Genova
9540443;KOLLTAN PHARMACEUTICALS, INC.;8133485;Universita' Degli Studi di Genova
7006971;Koninklijke Phillps Electronics N.V.;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7550618;Korea Institute of Geoscience and Material Resources;5221657;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7022068;Korea Institute of Science and Techonology;5906591;Scuola Superiore Sant'Anna
6702734;Korea Institute of Science and Techonology;5906591;Scuola Superiore Sant'Anna
8322469;Korea Institute of Science and Techonology;5906591;Scuola Superiore Sant'Anna
6939291;Korea Institute of Science and Techonology;5906591;Scuola Superiore Sant'Anna
10113119;Korea Research Institue of Chemical Technology;7166267;Universita' Degli Studi dell'Aquila
6648814;Korean Institute of Science and Technology;5906591;Scuola Superiore Sant'Anna
7393651;Laboratoires Serono SA;6469155;Universita' di Bologna
8092716;L'air Liquide Societe Anonyme pour l'Etude et l'Explotation des Procedes Gerges Claude;7166267;Universita' Degli Studi dell'Aquila
9200319;LaserGen, Inc.;7163929;Universita' Degli Studi di Cagliari
9200319;LaserGen, Inc.;8343937;Universita' Degli Studi di Cagliari
9200319;LaserGen, Inc.;7148206;Universita' Degli Studi di Cagliari
9200319;LaserGen, Inc.;7105493;Universita' Degli Studi di Cagliari
9200319;LaserGen, Inc.;7101861;Universita' Degli Studi di Cagliari
8877905;LaserGen, Inc.;7105493;Universita' Degli Studi di Cagliari
8877905;LaserGen, Inc.;8343937;Universita' Degli Studi di Cagliari
8877905;LaserGen, Inc.;7163929;Universita' Degli Studi di Cagliari
8877905;LaserGen, Inc.;7101861;Universita' Degli Studi di Cagliari
8877905;LaserGen, Inc.;7148206;Universita' Degli Studi di Cagliari
8691221;Lay Line Genomics S.p.A.;8296079;Scuola Internazionale Superiore Di Studi Avanzati
5206206;Les Tourbieres Premier Ltee;4721585;Universita' Degli Studi di Parma
9953058;LEVYX, INC.;8156156;Universita' di Pisa
6391140;Lexmark International;5395872;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6651352;Liberty Mutual;5715834;Scuola Superiore Sant'Anna
8093372;Life Technologies Corporation;4797480;Universita' Degli Studi di Parma
8524882;Life Technologies Corporation;4797480;Universita' Degli Studi di Parma
9085797;Life Technologies Corporation;4797480;Universita' Degli Studi di Parma
9994600;Ligand Pharmaceuticals Incorporated;7105493;Universita' Degli Studi di Cagliari
9994600;Ligand Pharmaceuticals Incorporated;7608600;Universita' Degli Studi di Cagliari
9994600;Ligand Pharmaceuticals Incorporated;6545007;Universita' Degli Studi di Cagliari
9994600;Ligand Pharmaceuticals Incorporated;7169766;Universita' Degli Studi di Cagliari
7671789;Lockheed Martini Corporation;6819282;Universita' Degli Studi di Roma
8022251;Loctite (R&D) Limited;7718821;Universita' Degli Studi di Parma
5750600;Lonseal Corporation;5223560             ;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
5750600;Lonseal Corporation;5314938             ;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
5699456;Lucent TechnologiesInc.;4907278             ;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
5759106;Luk Lamellan und Kupplungsbau GmbH;5371218             ;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7075708;Luxpert Technologies Co., Ltd.;6661035;Universita' Degli Studi di Trento
7075708;Luxpert Technologies Co., Ltd.;6661035;Universita' Degli Studi di Catania
8540618;L-VAD Technology, Inc.;5300113;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9433715;L-VAD Technology, Inc.;5300113;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9694122;L-VAD Technology, Inc.;5300113;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8721515;L-VAD Technology, Inc.;5300113;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
10100115;MacroGenics, Inc.;7732131;Universita' Degli Studi di Genova
9192675;Mankind Corporation;7625865;Universita' Degli Studi di Parma
8636001;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8912193;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9983108;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9983108;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9066881;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9241903;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9446001;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9943571;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9364436;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9358352;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9610351;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9006175;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8485180;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8119593;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9220687;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9511198;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9700690;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9630930;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9233159;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9597374;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8778403;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8785396;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9925144;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8906926;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9675674;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8551528;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9796688;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9706944;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9717689;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8734845;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9655850;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9802012;MannKind Corporation;7625865;Universita' Degli Studi di Parma
10130685;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9801925;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8889099;MannKind Corporation;7625865;Universita' Degli Studi di Parma
10130581;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8258095;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9393372;MannKind Corporation;7625865;Universita' Degli Studi di Parma
10130709;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8623817;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9662461;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9339615;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9364619;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9283193;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9089497;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9446133;MannKind Corporation;7625865;Universita' Degli Studi di Parma
8227409;MannKind Corporation;7625865;Universita' Degli Studi di Parma
9415083;Mars, Incorported;5176911;Universita' Cattolica del Sacro Cuore
9771199;Mars, Incorported;5176911;Universita' Cattolica del Sacro Cuore
10104903;Mars, Incorported;5176911;Universita' Cattolica del Sacro Cuore
9821015;Mars, Incorported;5176911;Universita' Cattolica del Sacro Cuore
5430081;Marubishi Oil Chemical Co., Ltd.;5302642;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8896387;Marvell International Technology Ltd.;8253501;Universita' Degli Studi di Roma
6553535;Massachusetts Institute of Technolgoy;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9132197;Massachusetts Institute of Technolgoy;7285637;Consorzio per gli Studi Universitari
9993527;Massachusetts Institute of Technolgoy;7285637;Consorzio per gli Studi Universitari
7674882;Massachusetts Institute of Technolgoy;7285637;Consorzio per gli Studi Universitari
8071722;Massachusetts Institute of Technolgoy;7285637;Consorzio per gli Studi Universitari
7376105;Massachusetts Institute of Technolgoy;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9555124;Mayo Foundation for Medical Edication and Research;7732131;Universita' Degli Studi di Genova
7412892;Measurement Specialties, Inc.;7074634;Universita' Degli Studi di Roma
9588582;Medibotics LLC;5912658;Scuola Superiore Sant'Anna
9957312;MedImmune, LLC;7732131;Universita' Degli Studi di Genova
7666856;Medivir AB;7456155;Universita' Degli Studi di Cagliari
8158779;Medivir AB;7456155;Universita' Degli Studi di Cagliari
7935681;Medivir AB;7456155;Universita' Degli Studi di Cagliari
7825239;Medivir AB;7456155;Universita' Degli Studi di Cagliari
8868173;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
9498628;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
9878161;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
8812098;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
10016606;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
9173609;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
8914119;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
8892207;Medtronis, Inc.;8078281;Universita' degli Studi di Milano-Bicocca
8212508;Melexis;7180262;Universita' Degli Studi di Catania
8203296;Melexis;7180262;Universita' Degli Studi di Catania
8461789;MELEXIS TECHNOLOGIES NV;7180262;Universita' Degli Studi di Catania
8674639;MELEXIS TECHNOLOGIES NV;7180262;Universita' Degli Studi di Catania
8456117;MELEXIS TECHNOLOGIES NV;7180262;Universita' Degli Studi di Catania
8593098;MELEXIS TECHNOLOGIES NV;7180262;Universita' Degli Studi di Catania
6436395;Merck Company;5126265;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8007797;Merck Serono S. A.;6469155;Universita' di Bologna
8143056;Merck Serono S. A.;6469155;Universita' di Bologna
7670826;Merck Serono S. A.;6469155;Universita' di Bologna
9061041;Merck Sharp and Dohme;7169766;Universita' Degli Studi di Cagliari
9061041;Merck Sharp and Dohme;7101861;Universita' Degli Studi di Cagliari
9061041;Merck Sharp and Dohme;7157441;Universita' Degli Studi di Cagliari
9156872;Merck Sharp and Dohme;7169766;Universita' Degli Studi di Cagliari
9156872;Merck Sharp and Dohme;7101861;Universita' Degli Studi di Cagliari
9156872;Merck Sharp and Dohme;7157441;Universita' Degli Studi di Cagliari
8481712;Merck Sharp and Dohme;7169766;Universita' Degli Studi di Cagliari
8481712;Merck Sharp and Dohme;7157441;Universita' Degli Studi di Cagliari
8481712;Merck Sharp and Dohme;7101861;Universita' Degli Studi di Cagliari
9416154;Merck Sharp and Dohme;7169766;Universita' Degli Studi di Cagliari
9416154;Merck Sharp and Dohme;7101861;Universita' Degli Studi di Cagliari
9416154;Merck Sharp and Dohme;7157441;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7192936;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7625875;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7635689;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7582618;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7365057;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7662798;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7157441;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;8299038;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7163929;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7169766;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7824851;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7608600;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7547704;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7456155;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7384924;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7148206;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7608597;Universita' Degli Studi di Cagliari
9339541;Merck Sharp and Dohme;7105493;Universita' Degli Studi di Cagliari
9408863;Merck Sharp and Dohme;7157441;Universita' Degli Studi di Cagliari
9408863;Merck Sharp and Dohme;7169766;Universita' Degli Studi di Cagliari
9408863;Merck Sharp and Dohme;7101861;Universita' Degli Studi di Cagliari
9150603;Merck Sharp and Dohme;7157441;Universita' Degli Studi di Cagliari
9150603;Merck Sharp and Dohme;7169766;Universita' Degli Studi di Cagliari
9150603;Merck Sharp and Dohme;7101861;Universita' Degli Studi di Cagliari
7151092;Metabasis Therapeutics, Inc.;6545007;Universita' Degli Studi di Cagliari
7148349;Metabasis Therapeutics, Inc.;6545007;Universita' Degli Studi di Cagliari
7498320;Metabasis Therapeutics, Inc.;6545007;Universita' Degli Studi di Cagliari
7553826;Metabasis Therapeutics, Inc.;6545007;Universita' Degli Studi di Cagliari
7666855;Metabasis Therapeutics, Inc.;7105493;Universita' Degli Studi di Cagliari
8822584;Metabolix, Inc.;6388025;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9086488;Michigan Aerospace Corporation;8269950;Consorzio Nazionale Interuniversitario per le Scienze Fisiche Della Materia (CNISM)
7881084;Micro International, Ltd.;5464836;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7515446;Micro International, Ltd.;5464836;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7417382;Micro International, Ltd.;5464836;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7515445;Micro International, Ltd.;5464836;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7394209;Micro International, Ltd.;5464836;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9117642;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
9437398;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
8809777;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
9618488;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
9378938;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
9082603;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
10020177;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
8921777;Micromass UK Limited;7368728;Universita' degli Studi di Milano-Bicocca
9056254;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9264807;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9013489;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9251590;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9656162;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
8988437;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9384329;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
8968091;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
10024968;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9262673;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
8983233;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9182814;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9646340;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9594430;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9971491;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9943755;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9524024;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9349040;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9244533;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
8988432;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9522328;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9191570;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
10048763;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9442186;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9052382;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9823339;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9597587;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9607213;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9539500;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9910509;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9247238;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9137463;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
9478057;Microsoft Corporation;5715834;Scuola Superiore Sant'Anna
